correct_form	morph_parse	lemma	frequency
yuvarlatılmıştır	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	yuvarla	6
kabullendirebilmek	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf1+A3sg+Pnon+Nom	kabullen	6
yenileten	Verb+Verb+Caus+Pos+Adj+PresPart	yenile	6
soldururlar	Verb+Verb+Caus+Pos+Aor+A3pl	sol	6
küstürdü	Verb+Verb+Caus+Pos+Past+A3sg	küs	6
ısırtacak	Verb+Verb+Caus+Pos+Fut+A3sg	ısır	6
seğirtti	Verb+Verb+Caus+Pos+Past+A3sg	seğir	6
tutundurulmasını	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Acc	tutun	6
girdirilirse	Verb+Verb+Caus+Verb+Pass+Pos+Aor+Cond+A3sg	gir	6
üşütüp	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	üşü	6
ufaltılmıştı	Verb+Verb+Caus+Verb+Pass+Pos+Narr+Past+A3sg	ufal	6
yuvarlatılmış	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	yuvarla	6
yenilettiği	Verb+Verb+Caus+Pos+Adj+PastPart+P3sg	yenile	6
ısırttı	Verb+Verb+Caus+Pos+Past+A3sg	ısır	6
dizdireceğini	Verb+Verb+Caus+Pos+Noun+FutPart+A3sg+P3sg+Acc	diz	6
çiğnetilmiş	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	çiğne	6
Üşüttük	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+Pnon+Nom	üşü	6
üleştirdikleri	Verb+Verb+Caus+Pos+Adj+PastPart+P3pl	üleş	6
yeniletmiş	Verb+Verb+Caus+Pos+Narr+A3sg	yenile	6
üşütüyor	Verb+Verb+Caus+Pos+Prog1+A3sg	üşü	6
çiğnettim	Verb+Verb+Caus+Pos+Past+A1sg	çiğne	6
yeniletip	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	yenile	6
bağırtmak	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	bağır	6
tutundurmamak	Verb+Verb+Caus+Neg+Noun+Inf1+A3sg+Pnon+Nom	tutun	6
seğirten	Verb+Verb+Caus+Pos+Adj+PresPart	seğir	6
ferahlatmak	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	ferahla	6
çiğnetmek	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	çiğne	6
seğirtmede	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Loc	seğir	6
girdirmesidir	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	gir	6
girdirmek	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	gir	6
ferahlatmayı	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Acc	ferahla	6
girdirilmesi	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	gir	6
sardırılarak	Verb+Verb+Caus+Verb+Pass+Pos+Adv+ByDoingSo	sar	6
girdireceğini	Verb+Verb+Caus+Pos+Noun+FutPart+A3sg+P3sg+Acc	gir	6
katıştırdılar	Verb+Verb+Caus+Pos+Past+A3pl	katış	6
anlattırdıktan	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+Pnon+Abl	anlat	5
sağlatan	Verb+Verb+Caus+Pos+Adj+PresPart	sağla	5
bittirdi	Verb+Verb+Caus+Pos+Past+A3sg	bit	5
buruşturup	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	buruş	5
harcattığı	Verb+Verb+Caus+Pos+Adj+PastPart+P3sg	harca	5
belirttilmiştir	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	belirt	5
yağmalatıp	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	yağmala	5
mevzilendirilen	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PresPart	mevzilen	5
esinlendiren	Verb+Verb+Caus+Pos+Adj+PresPart	esinlen	5
Ayılt	Verb+Verb+Caus+Pos+Imp+A2sg	ayıl	5
neşelendiremiyor	Verb+Verb+Caus+Verb+Able+Neg+Prog1+A3sg	neşelen	5
gururlandıramayacağım	Verb+Verb+Caus+Verb+Able+Neg+Fut+A1sg	gururlan	5
belirttti	Verb+Verb+Caus+Pos+Past+A3sg	belirt	5
belirttilmesi	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	belirt	5
karat	Verb+Verb+Caus+Pos+Imp+A2sg	kara	5
erteletebilecek	Verb+Verb+Caus+Verb+Able+Pos+Fut+A3sg	ertele	5
tasarlattırır	Verb+Verb+Caus+Verb+Caus+Pos+Aor+A3sg	tasarla	5
sorduran	Verb+Verb+Caus+Pos+Adj+PresPart	sor	5
duygulandırmayı	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Acc	duygulan	5
gururlandırmaktadırlar	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3pl	gururlan	5
gururlandırılmıştır	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	gururlan	5
Karat	Verb+Verb+Caus+Pos+Imp+A2sg	kara	5
belirttilen	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PresPart	belirt	5
tiksindirdiğini	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Acc	tiksin	5
sordurmuştur	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	sor	5
sağlatmayabilir	Verb+Verb+Caus+Neg+Verb+Able+Aor+A3sg	sağla	5
buruşturur	Verb+Verb+Caus+Pos+Aor+A3sg	buruş	5
ayıltıldı	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	ayıl	5
düşürtecek	Verb+Verb+Caus+Pos+Fut+A3sg	düşür	5
tiksindiren	Verb+Verb+Caus+Pos+Adj+PresPart	tiksin	5
dağıttırmıştı	Verb+Verb+Caus+Pos+Narr+Past+A3sg	dağıt	5
düşürtmeyeceğim	Verb+Verb+Caus+Neg+Fut+A1sg	düşür	5
erteleterek	Verb+Verb+Caus+Pos+Adv+ByDoingSo	ertele	5
ayıltamıyor	Verb+Verb+Caus+Verb+Able+Neg+Prog1+A3sg	ayıl	5
yağmalatma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	yağmala	5
paslandıracağını	Verb+Verb+Caus+Pos+Noun+FutPart+A3sg+P3sg+Acc	paslan	5
lezzetlendirilmiş	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	lezzetlen	5
harcatıyordu	Verb+Verb+Caus+Pos+Prog1+Past+A3sg	harca	5
gururlandırdı	Verb+Verb+Caus+Pos+Past+A3sg	gururlan	5
dağıttırmış	Verb+Verb+Caus+Pos+Narr+A3sg	dağıt	5
paslandırmayan	Verb+Verb+Caus+Neg+Adj+PresPart	paslan	5
yasaklatmasıyla	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Ins	yasakla	5
anlattırmaya	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Dat	anlat	5
dağıttırmıştır	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	dağıt	5
lezzetlendirilen	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PresPart	lezzetlen	5
sakındırır	Verb+Verb+Caus+Pos+Aor+A3sg	sakın	5
ördürtüp	Verb+Verb+Caus+Verb+Caus+Pos+Adv+AfterDoingSo	ör	5
ördürüldü	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	ör	5
yağmalatması	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom	yağmala	5
yağmalatır	Verb+Verb+Caus+Pos+Aor+A3sg	yağmala	5
sordurmak	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	sor	5
paslandırılmış	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	paslan	5
sordurarak	Verb+Verb+Caus+Pos+Adv+ByDoingSo	sor	5
dağıttırdı	Verb+Verb+Caus+Pos+Past+A3sg	dağıt	5
ördürttü	Verb+Verb+Caus+Verb+Caus+Pos+Past+A3sg	ör	5
sağlattırdı	Verb+Verb+Caus+Verb+Caus+Pos+Past+A3sg	sağla	5
Tiksindirme	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	tiksin	5
neşelendirmek	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	neşelen	5
ayıltıcı	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	ayıl	5
düşürttü	Verb+Verb+Caus+Pos+Past+A3sg	düşür	5
yağmalattı	Verb+Verb+Caus+Pos+Past+A3sg	yağmala	5
lezzetlendirilerek	Verb+Verb+Caus+Verb+Pass+Pos+Adv+ByDoingSo	lezzetlen	5
neşelendirdiği	Verb+Verb+Caus+Pos+Adj+PastPart+P3sg	neşelen	5
erteletti	Verb+Verb+Caus+Pos+Past+A3sg	ertele	5
mevzilendirir	Verb+Verb+Caus+Pos+Aor+A3sg	mevzilen	5
sakındırmalı	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+With	sakın	5
sakındıran	Verb+Verb+Caus+Pos+Adj+PresPart	sakın	5
Yasaklatma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	yasakla	5
belirtten	Verb+Verb+Caus+Pos+Adj+PresPart	belirt	5
sakındırmak	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	sakın	5
sakındırma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	sakın	5
ayıltır	Verb+Verb+Caus+Pos+Aor+A3sg	ayıl	5
buruşturdu	Verb+Verb+Caus+Pos+Past+A3sg	buruş	5
mevzilendirdi	Verb+Verb+Caus+Pos+Past+A3sg	mevzilen	5
anlattırır	Verb+Verb+Caus+Pos+Aor+A3sg	anlat	5
lezzetlendirme	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	lezzetlen	5
ördürttüğü	Verb+Verb+Caus+Verb+Caus+Pos+Adj+PastPart+P3sg	ör	5
neşelendiren	Verb+Verb+Caus+Pos+Adj+PresPart	neşelen	5
yasaklattığı	Verb+Verb+Caus+Pos+Adj+PastPart+P3sg	yasakla	5
harcatan	Verb+Verb+Caus+Pos+Adj+PresPart	harca	5
karatıcı	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	kara	5
tiksindirme	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	tiksin	5
sağlattı	Verb+Verb+Caus+Pos+Past+A3sg	sağla	5
erteletmek	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	ertele	5
ördürerek	Verb+Verb+Caus+Pos+Adv+ByDoingSo	ör	5
neşelendirmeyi	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Acc	neşelen	5
anlattır	Verb+Verb+Caus+Pos+Imp+A2sg	anlat	5
harcatır	Verb+Verb+Caus+Pos+Aor+A3sg	harca	5
duygulandırıcı	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	duygulan	5
dağıttırmamasını	Verb+Verb+Caus+Neg+Noun+Inf2+A3sg+P3sg+Acc	dağıt	5
buruşturulmuş	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	buruş	5
bittirildi	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	bit	5
buruşturacaktır	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3sg	buruş	5
sordurmuyordu	Verb+Verb+Caus+Neg+Prog1+Past+A3sg	sor	5
harcatmadan	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Abl	harca	5
bittirdikten	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+Pnon+Abl	bit	5
tiksindirecek	Verb+Verb+Caus+Pos+Fut+A3sg	tiksin	5
düşürterek	Verb+Verb+Caus+Pos+Adv+ByDoingSo	düşür	5
sağlatır	Verb+Verb+Caus+Pos+Aor+A3sg	sağla	5
tasarlattı	Verb+Verb+Caus+Pos+Past+A3sg	tasarla	5
anlattırdı	Verb+Verb+Caus+Pos+Past+A3sg	anlat	5
tasarlatması	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom	tasarla	5
mevzilendirildi	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	mevzilen	5
karattır	Verb+Verb+Caus+Verb+Caus+Pos+Imp+A2sg	kara	5
yasaklatmayı	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Acc	yasakla	5
tasarlatmıştır	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	tasarla	5
duygulandırmak	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	duygulan	5
esinlendirir	Verb+Verb+Caus+Pos+Aor+A3sg	esinlen	5
mevzilendirmişti	Verb+Verb+Caus+Pos+Narr+Past+A3sg	mevzilen	5
yasaklatma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	yasakla	5
düşürtüp	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	düşür	5
erteletmiştir	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	ertele	5
paslandırıcı	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	paslan	5
esinlendirilmiştir	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	esinlen	5
karatın	Verb+Verb+Caus+Pos+Imp+A2pl	kara	5
esinlendirdi	Verb+Verb+Caus+Pos+Past+A3sg	esinlen	5
paslandırıp	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	paslan	5
duygulandırmıştır	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	duygulan	5
bittirmediğini	Verb+Verb+Caus+Neg+Noun+PastPart+A3sg+P3sg+Acc	bit	5
tasarlatan	Verb+Verb+Caus+Pos+Adj+PresPart	tasarla	5
esinlendirici	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	esinlen	5
bittir	Verb+Verb+Caus+Pos+Imp+A2sg	bit	5
duygulandıran	Verb+Verb+Caus+Pos+Adj+PresPart	duygulan	5
gururlandırmaktadır	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3sg	gururlan	5
lezzetlendirilir	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	lezzetlen	5
deldirdi	Verb+Verb+Caus+Pos+Past+A3sg	del	4
irkiltecek	Verb+Verb+Caus+Pos+Fut+A3sg	irkil	4
oydurdu	Verb+Verb+Caus+Pos+Past+A3sg	oy	4
kokulandırılmış	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	kokulan	4
devrettirdi	Verb+Verb+Caus+Pos+Past+A3sg	devret	4
isteteni	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+A3sg+P3sg+Nom	iste	4
faydalandırın	Verb+Verb+Caus+Pos+Imp+A2pl	faydalan	4
yorumlattılar	Verb+Verb+Caus+Pos+Past+A3pl	yorumla	4
tıklatın	Verb+Verb+Caus+Pos+Imp+A2pl	tıkla	4
öttüren	Verb+Verb+Caus+Pos+Adj+PresPart	öt	4
irkiltmiştir	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	irkil	4
öptürmesini	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Acc	öp	4
sıktırılmış	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	sık	4
kaplattı	Verb+Verb+Caus+Pos+Past+A3sg	kapla	4
öptürdü	Verb+Verb+Caus+Pos+Past+A3sg	öp	4
süslendirilir	Verb+Reflex+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	süslen	4
şaklatılarak	Verb+Verb+Caus+Verb+Pass+Pos+Adv+ByDoingSo	şakla	4
ürpertecek	Verb+Verb+Caus+Pos+Fut+A3sg	ürper	4
oyduruldu	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	oy	4
feshettirdikten	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+Pnon+Abl	feshet	4
usandırmıştır	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	usan	4
şaklatır	Verb+Verb+Caus+Pos+Aor+A3sg	şakla	4
kaynaklandırılmış	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	kaynaklan	4
öptürür	Verb+Verb+Caus+Pos+Aor+A3sg	öp	4
isteten	Verb+Verb+Caus+Pos+Adj+PresPart	iste	4
sündürerek	Verb+Verb+Caus+Pos+Adv+ByDoingSo	sün	4
kaynaklandırılmıştır	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	kaynaklan	4
sokturttu	Verb+Verb+Caus+Verb+Caus+Pos+Past+A3sg	sok	4
kokulandırılmasında	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Loc	kokulan	4
devrettirilerek	Verb+Verb+Caus+Verb+Pass+Pos+Adv+ByDoingSo	devret	4
faydalandıran	Verb+Verb+Caus+Pos+Adj+PresPart	faydalan	4
irkilten	Verb+Verb+Caus+Pos+Adj+PresPart	irkil	4
düzetmeye	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Dat	düze	4
istetti	Verb+Verb+Caus+Pos+Past+A3sg	iste	4
kokulandırılmıştır	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	kokulan	4
yorumlatılması	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	yorumla	4
Öttüren	Verb+Verb+Caus+Pos+Adj+PresPart	öt	4
ürperten	Verb+Verb+Caus+Pos+Adj+PresPart	ürper	4
feshettirerek	Verb+Verb+Caus+Pos+Adv+ByDoingSo	feshet	4
keyiflendirmeye	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Dat	keyiflen	4
ılıtma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	ılı	4
zannettirmek	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	zannet	4
solutmaktadır	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3sg	solu	4
heveslendirecektir	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3sg	heveslen	4
ürperttiği	Verb+Verb+Caus+Pos+Adj+PastPart+P3sg	ürper	4
sokturmamıştır	Verb+Verb+Caus+Neg+Narr+A3sg+Cop+A3sg	sok	4
heveslendirmeye	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Dat	heveslen	4
deldirilmesi	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	del	4
oydurarak	Verb+Verb+Caus+Pos+Adv+ByDoingSo	oy	4
sokturarak	Verb+Verb+Caus+Pos+Adv+ByDoingSo	sok	4
düzletilmesi	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	düzle	4
devrettirmiştir	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	devret	4
kökleştirdi	Verb+Verb+Caus+Pos+Past+A3sg	kökleş	4
sıktırarak	Verb+Verb+Caus+Pos+Adv+ByDoingSo	sık	4
tıklatma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	tıkla	4
yargılatacaktır	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3sg	yargıla	4
bıktırdı	Verb+Verb+Caus+Pos+Past+A3sg	bık	4
keşfettiren	Verb+Verb+Caus+Pos+Adj+PresPart	keşfet	4
haberleştirdi	Verb+Verb+Caus+Pos+Past+A3sg	haberleş	4
Işıtman	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P2sg+Nom	ışı	4
usandıran	Verb+Verb+Caus+Pos+Adj+PresPart	usan	4
yargılatarak	Verb+Verb+Caus+Pos+Adv+ByDoingSo	yargıla	4
düzetilme	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom	düze	4
ürpertir	Verb+Verb+Caus+Pos+Aor+A3sg	ürper	4
haberleştirmek	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	haberleş	4
yargılatmak	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	yargıla	4
bıktırırcasına	Verb+Verb+Caus+Pos+Aor+A3sg+Adv+AsIf	bık	4
irkilterek	Verb+Verb+Caus+Pos+Adv+ByDoingSo	irkil	4
Yandıran	Verb+Verb+Caus+Pos+Adj+PresPart	yan	4
tanıttır	Verb+Verb+Caus+Pos+Imp+A2sg	tanıt	4
sokturur	Verb+Verb+Caus+Pos+Aor+A3sg	sok	4
kökleştirmeyi	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Acc	kökleş	4
koklatınca	Verb+Verb+Caus+Pos+Adv+When	kokla	4
keşfettirirken	Verb+Verb+Caus+Pos+Aor+A3sg+Adv+While	keşfet	4
keyiflendirmektedir	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3sg	keyiflen	4
tıklatmalardan	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+Pnon+Abl	tıkla	4
kaynaklandırılırlar	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3pl	kaynaklan	4
kökleştirildiği	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PastPart+P3sg	kökleş	4
düzletmek	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	düzle	4
düzletme	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	düzle	4
devrettirmek	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	devret	4
zannettirecek	Verb+Verb+Caus+Pos+Fut+A3sg	zannet	4
yandırır	Verb+Verb+Caus+Pos+Aor+A3sg	yan	4
faydalandırılmıştır	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	faydalan	4
bıktıran	Verb+Verb+Caus+Pos+Adj+PresPart	bık	4
deldirilir	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	del	4
feshettirmeye	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Dat	feshet	4
ılıttım	Verb+Verb+Caus+Pos+Past+A1sg	ılı	4
zıplatması	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom	zıpla	4
tekrarlatabilir	Verb+Verb+Caus+Verb+Able+Pos+Aor+A3sg	tekrarla	4
ışıtmalı	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+With	ışı	4
koklatır	Verb+Verb+Caus+Pos+Aor+A3sg	kokla	4
kokulandırılıp	Verb+Verb+Caus+Verb+Pass+Pos+Adv+AfterDoingSo	kokulan	4
oydurtup	Verb+Verb+Caus+Verb+Caus+Pos+Adv+AfterDoingSo	oy	4
tekrarlatılan	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PresPart	tekrarla	4
solutma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	solu	4
sündürür	Verb+Verb+Caus+Pos+Aor+A3sg	sün	4
tıklatan	Verb+Verb+Caus+Pos+Adj+PresPart	tıkla	4
solut	Verb+Verb+Caus+Pos+Imp+A2sg	solu	4
defnettirdi	Verb+Verb+Caus+Pos+Past+A3sg	defnet	4
öttürür	Verb+Verb+Caus+Pos+Aor+A3sg	öt	4
ışıtma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	ışı	4
heveslendirdi	Verb+Verb+Caus+Pos+Past+A3sg	heveslen	4
defnettiresin	Verb+Verb+Caus+Pos+Opt+A2sg	defnet	4
süslendirilmiştir	Verb+Reflex+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	süslen	4
süslendirilen	Verb+Reflex+Verb+Caus+Verb+Pass+Pos+Adj+PresPart	süslen	4
yorumlatır	Verb+Verb+Caus+Pos+Aor+A3sg	yorumla	4
kaplatarak	Verb+Verb+Caus+Pos+Adv+ByDoingSo	kapla	4
keyiflendirici	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	keyiflen	4
zıplatan	Verb+Verb+Caus+Pos+Adj+PresPart	zıpla	4
kaplatan	Verb+Verb+Caus+Pos+Adj+PresPart	kapla	4
koklatılarak	Verb+Verb+Caus+Verb+Pass+Pos+Adv+ByDoingSo	kokla	4
ılıtılmış	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	ılı	4
solutur	Verb+Verb+Caus+Pos+Aor+A3sg	solu	4
ışıtırız	Verb+Verb+Caus+Pos+Aor+A1pl	ışı	4
defnettirildi	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	defnet	4
zannettiren	Verb+Verb+Caus+Pos+Adj+PresPart	zannet	4
sıktırıyor	Verb+Verb+Caus+Pos+Prog1+A3sg	sık	4
tekrarlatırlar	Verb+Verb+Caus+Pos+Aor+A3pl	tekrarla	4
öptürttü	Verb+Verb+Caus+Verb+Caus+Pos+Past+A3sg	öp	4
yandırmışlar	Verb+Verb+Caus+Pos+Narr+A3pl	yan	4
koklatarak	Verb+Verb+Caus+Pos+Adv+ByDoingSo	kokla	4
öttürerek	Verb+Verb+Caus+Pos+Adv+ByDoingSo	öt	4
deldirmişti	Verb+Verb+Caus+Pos+Narr+Past+A3sg	del	4
tanıttıran	Verb+Verb+Caus+Pos+Adj+PresPart	tanıt	4
şaklatma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	şakla	4
yargılatmaktan	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Abl	yargıla	4
düzletti	Verb+Verb+Caus+Pos+Past+A3sg	düzle	4
şaklatılmasıyla	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Ins	şakla	4
düzet	Verb+Verb+Caus+Pos+Imp+A2sg	düze	4
tanıttırmıştır	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	tanıt	4
kaplatılmıştır	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	kapla	4
keyiflendirmek	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	keyiflen	4
heveslendiren	Verb+Verb+Caus+Pos+Adj+PresPart	heveslen	4
ılıtıcı	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	ılı	4
Sündürme	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	sün	4
düzetme	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	düze	4
zıplatmakta	Verb+Verb+Caus+Pos+Prog2+A3sg	zıpla	4
keşfettirdi	Verb+Verb+Caus+Pos+Past+A3sg	keşfet	4
faydalandırılmaktadır	Verb+Verb+Caus+Verb+Pass+Pos+Prog2+A3sg+Cop+A3sg	faydalan	4
defnettirmiştir	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	defnet	4
sıktırıp	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	sık	4
kökleştirmektir	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	kökleş	4
kaynaklandırmıştır	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	kaynaklan	4
Yandırma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	yan	4
