word	pos_tag	morph_parse	lemma	correct_form
:	Punc	Punc	:	:
Design	UnDef	UnDef	Design	Design
amp;	UnDef	UnDef	amp;	amp;
Implementation'a	UnDef	UnDef	Implementation'a	Implementation'a
örnek	Noun	Noun+A3sg+Pnon+Nom	örnek	örnek
olması	Verb	Verb+Pos+Noun+Inf2+A3sg+P3sg+Nom	ol	olması
amacıyla	Noun	Noun+A3sg+P3sg+Ins	amaç	amacıyla
62.000	UnDef	UnDef	62.000	62.000
satır	Noun	Noun+A3sg+Pnon+Nom	satır	satır
C	UnDef	UnDef	C	C
koduyla	Noun	Noun+A3sg+P3sg+Ins	kod	koduyla
yazılmıştır	Verb	Verb+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	yaz	yazılmıştır
ve	Conj	Conj	ve	ve
bu	Det	Det	bu	bu
kaynaktan	Noun	Noun+A3sg+Pnon+Abl	kaynak	kaynaktan
yola	Noun	Noun+A3sg+Pnon+Dat	yol	yola
çıkılarak	Verb	Verb+Verb+Pass+Pos+Adv+ByDoingSo	çık	çıkılarak
,	Punc	Punc	,	,
eski	Adj	Adj	eski	eski
bilgisayarları	Noun	Noun+A3pl+P3sg+Nom	bilgisayar	bilgisayarları
verimli	Noun	Noun+A3sg+Pnon+Nom+Adj+With	verim	verimli
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
kullanmak	Verb	Verb+Pos+Noun+Inf1+A3sg+Pnon+Nom	kullan	kullanmak
için	Postp	Postp+PCNom	için	için
bu	Det	Det	bu	bu
işletim	Noun	Noun+A3sg+Pnon+Nom	işletim	işletim
sistemi	Noun	Noun+A3sg+P3sg+Nom	sistem	sistemi
üzerine	Noun	Noun+Prop+A3sg+P3sg+Dat	Üzer	üzerine
geliştirmeler	Verb	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+Pnon+Nom	geliş	geliştirmeler
yapılarak	Verb	Verb+Verb+Pass+Pos+Adv+ByDoingSo	yap	yapılarak
kararlı	Noun	Noun+A3sg+Pnon+Nom+Adj+With	karar	kararlı
sürümler	Noun	Noun+A3pl+Pnon+Nom	sürüm	sürümler
oluşturulmuştur	Verb	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	oluş	oluşturulmuştur
.	Punc	Punc	.	.
Torvalds	UnDef	UnDef	Torvalds	Torvalds
,	Punc	Punc	,	,
Linux	UnDef	UnDef	Linux	Linux
çekirdeğini	Noun	Noun+A3sg+P3sg+Acc	çekirdek	çekirdeğini
MINIX	UnDef	UnDef	MINIX	MINIX
üzerinde	Noun	Noun+Prop+A3sg+P3sg+Loc	Üzer	üzerinde
geliştirmeye	Verb	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Dat	geliş	geliştirmeye
başlamıştır	Verb	Verb+Pos+Narr+A3sg+Cop+A3sg	başla	başlamıştır
ve	Conj	Conj	ve	ve
MINIX	UnDef	UnDef	MINIX	MINIX
için	Postp	Postp+PCNom	için	için
yazılmış	Verb	Verb+Verb+Pass+Pos+Narr+A3sg	yaz	yazılmış
uygulamalar	Noun	Noun+A3pl+Pnon+Nom	uygulama	uygulamalar
Linux	UnDef	UnDef	Linux	Linux
içinde	Noun	Noun+A3sg+P3sg+Loc	iç	içinde
kullanılabilmektedir	Verb	Verb+Verb+Pass+Verb+Able+Pos+Prog2+A3sg+Cop+A3sg	kullan	kullanılabilmektedir
.	Punc	Punc	.	.
Daha	Adv	Adv	daha	Daha
sonraları	Noun	Noun+A3pl+P3sg+Nom	sonra	sonraları
Linux	UnDef	UnDef	Linux	Linux
kendi	Pron	Pron+Reflex+A3sg+P3sg+Nom	kendi	kendi
gelişimini	Noun	Noun+A3sg+P3sg+Acc	gelişim	gelişimini
sağlayabilecek	Verb	Verb+Verb+Able+Pos+Fut+A3sg	sağla	sağlayabilecek
imkânlara	Noun	Noun+A3pl+Pnon+Dat	imkân	imkânlara
sahip	Noun	Noun+A3sg+Pnon+Nom	sahip	sahip
oldu	Verb	Verb+Pos+Past+A3sg	ol	oldu
.	Punc	Punc	.	.
Ayrıca	Adv	Adv	ayrıca	Ayrıca
GNU	UnDef	UnDef	GNU	GNU
uygulamaları	Noun	Noun+A3pl+P3sg+Nom	uygulama	uygulamaları
MINIX	UnDef	UnDef	MINIX	MINIX
uygulamalarının	Noun	Noun+A3pl+P3sg+Gen	uygulama	uygulamalarının
yerini	Noun	Noun+A3sg+P3sg+Acc	yer	yerini
aldı	Verb	Verb+Pos+Past+A3sg	al	aldı
,	Punc	Punc	,	,
çünkü	Conj	Conj	çünkü	çünkü
GNU	UnDef	UnDef	GNU	GNU
da	Conj	Conj	da	da
yazılan	Verb	Verb+Verb+Pass+Pos+Adj+PresPart	yaz	yazılan
kodlar	Noun	Noun+A3pl+Pnon+Nom	kod	kodlar
ücretsiz	Noun	Noun+A3sg+Pnon+Nom+Adj+Without	ücret	ücretsiz
ulaşılabilir	Verb	Verb+Verb+Pass+Verb+Able+Pos+Aor+A3sg	ulaş	ulaşılabilir
durumdaydı	Noun	Noun+A3sg+Pnon+Loc+Verb+Past+A3sg	durum	durumdaydı
.	Punc	Punc	.	.
Bu	Det	Det	bu	Bu
durum	Noun	Noun+A3sg+Pnon+Nom	durum	durum
işletim	Noun	Noun+A3sg+Pnon+Nom	işletim	işletim
sistemini	Noun	Noun+A3sg+P3sg+Acc	sistem	sistemini
kullanmaya	Verb	Verb+Pos+Noun+Inf2+A3sg+Pnon+Dat	kullan	kullanmaya
yeni	Adj	Adj	yeni	yeni
başlayanlar	Verb	Verb+Pos+Adj+PresPart+Noun+A3pl+Pnon+Nom	başla	başlayanlar
için	Postp	Postp+PCNom	için	için
büyük	Adj	Adj	büyük	büyük
bir	Det	Det	bir	bir
avantaj	Noun	Noun+A3sg+Pnon+Nom	avantaj	avantaj
sağlıyordu	Verb	Verb+Pos+Prog1+Past+A3sg	sağla	sağlıyordu
.	Punc	Punc	.	.
Torvalds	UnDef	UnDef	Torvalds	Torvalds
,	Punc	Punc	,	,
çekirdeğin	Noun	Noun+A3sg+Pnon+Gen	çekirdek	çekirdeğin
geliştirilmesi	Verb	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	geliş	geliştirilmesi
ile	Postp	Postp+PCNom	ile	ile
ilgili	Noun	Noun+A3sg+Pnon+Nom	ilgili	ilgili
çalışmaları	Verb	Verb+Pos+Noun+Inf2+A3pl+P3sg+Nom	çalış	çalışmaları
yönetmeye	Verb	Verb+Pos+Noun+Inf2+A3sg+Pnon+Dat	yönet	yönetmeye
devam	Noun	Noun+A3sg+Pnon+Nom	devam	devam
etmektedir	Verb	Verb+Pos+Prog2+A3sg+Cop+A3sg	et	etmektedir
.	Punc	Punc	.	.
Stallman	UnDef	UnDef	Stallman	Stallman
ise	Verb	Verb+Pos+Cond+A3sg	i	ise
zaman	Noun	Noun+A3sg+Pnon+Nom	zaman	zaman
zaman	Noun	Noun+A3sg+Pnon+Nom	zaman	zaman
GNU	UnDef	UnDef	GNU	GNU
bileşenlerini	Noun	Noun+A3pl+P3sg+Acc	bileşen	bileşenlerini
destekleyen	Verb	Verb+Pos+Adj+PresPart	destekle	destekleyen
Özgür	Adj	Adj	özgür	Özgür
Yazılım	Noun	Noun+A3sg+Pnon+Nom	yazılım	Yazılım
Vakfı'na	Noun	Noun+A3sg+P3sg+Apos+Dat	vakıf	Vakfı'na
(	Punc	Punc	(	(
Free	UnDef	UnDef	Free	Free
Software	UnDef	UnDef	Software	Software
Foundation	UnDef	UnDef	Foundation	Foundation
)	Punc	Punc	)	)
başkanlık	Noun	Noun+A3sg+Pnon+Nom	başkanlık	başkanlık
etmektedir	Verb	Verb+Pos+Prog2+A3sg+Cop+A3sg	et	etmektedir
.	Punc	Punc	.	.
Son	Adj	Adj	son	Son
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
,	Punc	Punc	,	,
bireyler	Noun	Noun+A3pl+Pnon+Nom	birey	bireyler
ve	Conj	Conj	ve	ve
kurumlar	Noun	Noun+A3pl+Pnon+Nom	kurum	kurumlar
3.	Num	Num+Ord	3	3.
parti	Noun	Noun+A3sg+Pnon+Nom	parti	parti
GNU	UnDef	UnDef	GNU	GNU
olmayan	Verb	Verb+Neg+Adj+PresPart	ol	olmayan
bileşenleri	Noun	Noun+A3pl+P3sg+Nom	bileşen	bileşenleri
geliştirmektedirler	Verb	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3pl	geliş	geliştirmektedirler
.	Punc	Punc	.	.
Bu	Det	Det	bu	Bu
3.	Num	Num+Ord	3	3.
parti	Noun	Noun+A3sg+Pnon+Nom	parti	parti
bileşenler	Noun	Noun+A3pl+Pnon+Nom	bileşen	bileşenler
işin	Noun	Noun+A3sg+Pnon+Gen	iş	işin
çok	Adv	Adv	çok	çok
büyük	Adj	Adj	büyük	büyük
bir	Det	Det	bir	bir
kısmını	Noun	Noun+A3sg+P3sg+Acc	kısım(II)	kısmını
içermekte	Verb	Verb+Pos+Prog2+A3sg	içer	içermekte
ve	Conj	Conj	ve	ve
ayrıca	Adv	Adv	ayrıca	ayrıca
hem	Conj	Conj	hem	hem
çekirdek	Noun	Noun+A3sg+Pnon+Nom	çekirdek	çekirdek
modüllerini	Noun	Noun+A3pl+P3sg+Acc	modül	modüllerini
hem	Conj	Conj	hem	hem
kullanıcı	Verb	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom	kullan	kullanıcı
uygulamalarını	Noun	Noun+A3pl+P3sg+Acc	uygulama	uygulamalarını
ve	Conj	Conj	ve	ve
kütüphaneleri	Noun	Noun+A3pl+P3sg+Nom	kütüphane	kütüphaneleri
kapsamaktadır	Verb	Verb+Pos+Prog2+A3sg+Cop+A3sg	kapsa	kapsamaktadır
.	Punc	Punc	.	.
""""	Punc	Punc	""""	""""
Linux	UnDef	UnDef	Linux	Linux
dağıtımı	Noun	Noun+A3sg+P3sg+Nom	dağıtım	dağıtımı
""""	Punc	Punc	""""	""""
ile	Postp	Postp+PCNom	ile	ile
vurgulanan	Verb	Verb+Verb+Pass+Pos+Adj+PresPart	vurgula	vurgulanan
aslında	Adv	Adv	aslında	aslında
tam	Adj	Adj	tam	tam
bir	Det	Det	bir	bir
işletim	Noun	Noun+A3sg+Pnon+Nom	işletim	işletim
sistemi	Noun	Noun+A3sg+P3sg+Nom	sistem	sistemi
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
çalışır	Verb	Verb+Pos+Aor+A3sg	çalış	çalışır
hale	Noun	Noun+NoHats+A3sg+Pnon+Dat	hâl	hale
gelmiş	Verb	Verb+Pos+Narr+A3sg	gel	gelmiş
bir	Det	Det	bir	bir
özgür	Adj	Adj	özgür	özgür
yazılım	Noun	Noun+A3sg+Pnon+Nom	yazılım	yazılım
projeleri	Noun	Noun+A3pl+P3sg+Nom	proje	projeleri
topluluğudur	Noun	Noun+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	topluluk	topluluğudur
.	Punc	Punc	.	.
Dağıtım	Noun	Noun+A3sg+Pnon+Nom	dağıtım	Dağıtım
kavramı	Noun	Noun+A3sg+P3sg+Nom	kavram	kavramı
,	Punc	Punc	,	,
özgür	Adj	Adj	özgür	özgür
yazılım	Noun	Noun+A3sg+Pnon+Nom	yazılım	yazılım
felsefesinin	Noun	Noun+A3sg+P3sg+Gen	felsefe	felsefesinin
çok	Adv	Adv	çok	çok
alternatifli	Noun	Noun+A3sg+Pnon+Nom+Adj+With	alternatif	alternatifli
dünyasının	Noun	Noun+A3sg+P3sg+Gen	Dünya	dünyasının
bir	Det	Det	bir	bir
sonucu	Noun	Noun+A3sg+P3sg+Nom	sonuç	sonucu
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
ortaya	Noun	Noun+A3sg+Pnon+Dat	orta	ortaya
çıkmış	Verb	Verb+Pos+Narr+A3sg	çık	çıkmış
,	Punc	Punc	,	,
Linux'a	UnDef	UnDef	Linux'a	Linux'a
özgü	Adj	Adj	özgü	özgü
bir	Det	Det	bir	bir
terimdir	Noun	Noun+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	terim	terimdir
.	Punc	Punc	.	.
Masaüstü	Noun	Noun+A3sg+Pnon+Nom	masaüstü	Masaüstü
kullanıcılarına	Verb	Verb+Pos+Noun+Agt+A3pl+P3sg+Dat	kullan	kullanıcılarına
yönelik	Postp	Postp+PCDat	yönelik	yönelik
bir	Det	Det	bir	bir
Linux	UnDef	UnDef	Linux	Linux
dağıtımında	Noun	Noun+A3sg+P3sg+Loc	dağıtım	dağıtımında
;	Punc	Punc	;	;
Linux	UnDef	UnDef	Linux	Linux
çekirdeği	Noun	Noun+A3sg+P3sg+Nom	çekirdek	çekirdeği
ve	Conj	Conj	ve	ve
GNU	UnDef	UnDef	GNU	GNU
yazılımları	Noun	Noun+A3pl+P3sg+Nom	yazılım	yazılımları
temeli	Noun	Noun+A3sg+P3sg+Nom	temel	temeli
üzerine	Noun	Noun+Prop+A3sg+P3sg+Dat	Üzer	üzerine
KDE	UnDef	UnDef	KDE	KDE
,	Punc	Punc	,	,
GNOME	UnDef	UnDef	GNOME	GNOME
,	Punc	Punc	,	,
Xfce	UnDef	UnDef	Xfce	Xfce
,	Punc	Punc	,	,
Unity	UnDef	UnDef	Unity	Unity
gibi	Postp	Postp+PCNom	gibi	gibi
bir	Det	Det	bir	bir
masaüstü	Noun	Noun+A3sg+Pnon+Nom	masaüstü	masaüstü
ortamı	Noun	Noun+A3sg+P3sg+Nom	ortam	ortamı
,	Punc	Punc	,	,
Mozilla	UnDef	UnDef	Mozilla	Mozilla
Firefox	UnDef	UnDef	Firefox	Firefox
,	Punc	Punc	,	,
Chromium	UnDef	UnDef	Chromium	Chromium
gibi	Postp	Postp+PCNom	gibi	gibi
bir	Det	Det	bir	bir
internet	Noun	Noun+A3sg+Pnon+Nom	İnternet	internet
tarayıcı	Noun	Noun+A3sg+Pnon+Nom	tarayıcı	tarayıcı
,	Punc	Punc	,	,
LibreOffice	UnDef	UnDef	LibreOffice	LibreOffice
gibi	Postp	Postp+PCNom	gibi	gibi
bir	Det	Det	bir	bir
ofis	Noun	Noun+A3sg+Pnon+Nom	ofis	ofis
seti	Noun	Noun+A3sg+P3sg+Nom	set	seti
,	Punc	Punc	,	,
video	Noun	Noun+A3sg+Pnon+Nom	video	video
-	Punc	Punc	-	-
müzik	Noun	Noun+A3sg+Pnon+Nom	müzik	müzik
oynatıcı	Verb	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	oyna	oynatıcı
,	Punc	Punc	,	,
CD/DVD	UnDef	UnDef	CD/DVD	CD/DVD
yazıcı	Noun	Noun+A3sg+Pnon+Nom	yazıcı	yazıcı
,	Punc	Punc	,	,
grafik	Noun	Noun+A3sg+Pnon+Nom	grafik	grafik
işleme	Noun	Noun+A3sg+Pnon+Dat	işlem	işleme
yazılımı	Noun	Noun+A3sg+P3sg+Nom	yazılım	yazılımı
gibi	Postp	Postp+PCNom	gibi	gibi
çeşitli	Noun	Noun+A3sg+Pnon+Nom+Adj+With	çeşit	çeşitli
özgür	Adj	Adj	özgür	özgür
yazılımlar	Noun	Noun+A3pl+Pnon+Nom	yazılım	yazılımlar
ilave	Noun	Noun+A3sg+Pnon+Nom	ilave	ilave
edilerek	Verb	Verb+Verb+Pass+Pos+Adv+ByDoingSo	et	edilerek
,	Punc	Punc	,	,
son	Adj	Adj	son	son
kullanıcıya	Verb	Verb+Pos+Noun+Agt+A3sg+Pnon+Dat	kullan	kullanıcıya
sunulmaktadır	Verb	Verb+Verb+Pass+Pos+Prog2+A3sg+Cop+A3sg	sun	sunulmaktadır
.	Punc	Punc	.	.
Şu	Det	Det	şu	Şu
anda	Noun	Noun+A3sg+Pnon+Loc	an(II)	anda
GNU	UnDef	UnDef	GNU	GNU
yazılımlarını	Noun	Noun+A3pl+P3sg+Acc	yazılım	yazılımlarını
ve	Conj	Conj	ve	ve
diğer	Adj	Adj	diğer	diğer
özgür	Adj	Adj	özgür	özgür
yazılımları	Noun	Noun+A3pl+P3sg+Nom	yazılım	yazılımları
bir	Det	Det	bir	bir
araya	Noun	Noun+A3sg+Pnon+Dat	ara	araya
getiren	Verb	Verb+Pos+Adj+PresPart	getir	getiren
ve	Conj	Conj	ve	ve
tüm	Det	Det	tüm	tüm
bunları	Pron	Pron+Demons+A3pl+Pnon+Acc	bu	bunları
bir	Det	Det	bir	bir
Linux	UnDef	UnDef	Linux	Linux
çekirdeği	Noun	Noun+A3sg+P3sg+Nom	çekirdek	çekirdeği
ile	Postp	Postp+PCNom	ile	ile
beraber	Adj	Adj	beraber	beraber
toplu	Adj	Adj	toplu	toplu
,	Punc	Punc	,	,
derlenmiş	Verb	Verb+Verb+Pass+Pos+Narr+A3sg	derle	derlenmiş
ve	Conj	Conj	ve	ve
kurulumu	Noun	Noun+A3sg+P1sg+Acc	kurul	kurulumu
çok	Adv	Adv	çok	çok
kolay	Adj	Adj	kolay	kolay
bir	Det	Det	bir	bir
işletim	Noun	Noun+A3sg+Pnon+Nom	işletim	işletim
sistemi	Noun	Noun+A3sg+P3sg+Nom	sistem	sistemi
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
piyasaya	Noun	Noun+A3sg+Pnon+Dat	piyasa	piyasaya
süren	Verb	Verb+Pos+Adj+PresPart	sür	süren
birçok	Det	Det	birçok	birçok
çalışma	Verb	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom	çalış	çalışma
mevcuttur	Adj	Adj+Verb+Pres+Cop+A3sg	mevcut	mevcuttur
.	Punc	Punc	.	.
Bunlardan	Pron	Pron+Demons+A3pl+Pnon+Abl	bu	Bunlardan
öne	Noun	Noun+A3sg+Pnon+Dat	ön	öne
çıkan	Verb	Verb+Pos+Adj+PresPart	çık	çıkan
bazı	Adj	Adj	bazı	bazı
dağıtımlar	Noun	Noun+A3pl+Pnon+Nom	dağıtım	dağıtımlar
alfabetik	Adj	Adj	alfabetik	alfabetik
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
şöyle	Adv	Adv	şöyle	şöyle
sıralanabilir	Verb	Verb+Verb+Pass+Verb+Able+Pos+Aor+A3sg	sırala	sıralanabilir
:	Punc	Punc	:	:
Açık	Adj	Adj	açık	Açık
kaynaklı	Noun	Noun+A3sg+Pnon+Nom+Adj+With	kaynak	kaynaklı
olması	Verb	Verb+Pos+Noun+Inf2+A3sg+P3sg+Nom	ol	olması
çekirdek	Noun	Noun+A3sg+Pnon+Nom	çekirdek	çekirdek
yapı	Noun	Noun+A3sg+Pnon+Nom	yapı	yapı
üzerine	Noun	Noun+Prop+A3sg+P3sg+Dat	Üzer	üzerine
uygulama	Noun	Noun+A3sg+Pnon+Nom	uygulama	uygulama
geliştirmeyi	Verb	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Acc	geliş	geliştirmeyi
kolaylaştırmaktadır	Adj	Adj+Verb+Become+Verb+Caus+Pos+Prog2+A3sg+Cop+A3sg	kolay	kolaylaştırmaktadır
.	Punc	Punc	.	.
Linux	UnDef	UnDef	Linux	Linux
çekirdeği	Noun	Noun+A3sg+P3sg+Nom	çekirdek	çekirdeği
günümüzde	Noun	Noun+A3sg+P1pl+Loc	gün	günümüzde
bilgisayarların	Noun	Noun+A3pl+Pnon+Gen	bilgisayar	bilgisayarların
ötesinde	Noun	Noun+A3sg+P3sg+Loc	öte	ötesinde
hayatın	Noun	Noun+A3sg+Pnon+Gen	hayat(I)	hayatın
birçok	Det	Det	birçok	birçok
alanında	Noun	Noun+A3sg+P3sg+Loc	alan	alanında
kullanılmaktadır	Verb	Verb+Verb+Pass+Pos+Prog2+A3sg+Cop+A3sg	kullan	kullanılmaktadır
.	Punc	Punc	.	.
Kullanım	Noun	Noun+A3sg+Pnon+Nom	kullanım	Kullanım
alanlarına	Noun	Noun+A3pl+P3sg+Dat	alan	alanlarına
;	Punc	Punc	;	;
sunucular	Noun	Noun+A3pl+Pnon+Nom	sunucu	sunucular
,	Punc	Punc	,	,
mobil	Adj	Adj	mobil	mobil
telefonlar	Noun	Noun+A3pl+Pnon+Nom	telefon	telefonlar
,	Punc	Punc	,	,
iş	Noun	Noun+A3sg+Pnon+Nom	iş	iş
istasyonları	Noun	Noun+A3pl+P3sg+Nom	istasyon	istasyonları
,	Punc	Punc	,	,
tablet	Noun	Noun+A3sg+Pnon+Nom	tablet	tablet
bilgisayarlar	Noun	Noun+A3pl+Pnon+Nom	bilgisayar	bilgisayarlar
,	Punc	Punc	,	,
televizyonlar	Noun	Noun+A3pl+Pnon+Nom	televizyon	televizyonlar
,	Punc	Punc	,	,
oyun	Noun	Noun+A3sg+Pnon+Nom	oyun	oyun
konsolları	Noun	Noun+A3pl+P3sg+Nom	konsol	konsolları
,	Punc	Punc	,	,
eğitim	Noun	Noun+A3sg+Pnon+Nom	eğitim	eğitim
simülatörleri	UnDef	UnDef	simülatörleri	simülatörleri
,	Punc	Punc	,	,
otomobiller	Noun	Noun+A3pl+Pnon+Nom	otomobil	otomobiller
ve	Conj	Conj	ve	ve
hatta	Conj	Conj	hatta	hatta
uçaklar	Noun	Noun+A3pl+Pnon+Nom	uçak	uçaklar
örnek	Noun	Noun+A3sg+Pnon+Nom	örnek	örnek
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
gösterilebilir	Verb	Verb+Verb+Pass+Verb+Able+Pos+Aor+A3sg	göster	gösterilebilir
.	Punc	Punc	.	.
Linux	UnDef	UnDef	Linux	Linux
çekirdeği	Noun	Noun+A3sg+P3sg+Nom	çekirdek	çekirdeği
kulanan	UnDef	UnDef	kulanan	kulanan
sistemler	Noun	Noun+A3pl+Pnon+Nom	sistem	sistemler
masaüstü	Noun	Noun+A3sg+Pnon+Nom	masaüstü	masaüstü
,	Punc	Punc	,	,
dizüstü	Adj	Adj	dizüstü	dizüstü
ve	Conj	Conj	ve	ve
netbook	UnDef	UnDef	netbook	netbook
bilgisayar	Noun	Noun+A3sg+Pnon+Nom	bilgisayar	bilgisayar
pazarında	Noun	Noun+A3sg+P3sg+Loc	pazar	pazarında
henüz	Adv	Adv	henüz	henüz
geniş	Adj	Adj	geniş	geniş
bir	Det	Det	bir	bir
paya	Noun	Noun+A3sg+Pnon+Dat	pay	paya
sahip	Noun	Noun+A3sg+Pnon+Nom	sahip	sahip
değildir	Noun	Noun+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	değil	değildir
.	Punc	Punc	.	.
Masaüstü	Noun	Noun+A3sg+Pnon+Nom	masaüstü	Masaüstü
Linux	UnDef	UnDef	Linux	Linux
sistemlerine	Noun	Noun+A3pl+P3sg+Dat	sistem	sistemlerine
Ubuntu	UnDef	UnDef	Ubuntu	Ubuntu
,	Punc	Punc	,	,
Debian	UnDef	UnDef	Debian	Debian
,	Punc	Punc	,	,
Fedora	UnDef	UnDef	Fedora	Fedora
,	Punc	Punc	,	,
openSUSE	UnDef	UnDef	openSUSE	openSUSE
,	Punc	Punc	,	,
Linux	UnDef	UnDef	Linux	Linux
Mint	UnDef	UnDef	Mint	Mint
,	Punc	Punc	,	,
Mageia	UnDef	UnDef	Mageia	Mageia
örnek	Noun	Noun+A3sg+Pnon+Nom	örnek	örnek
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
gösterilebilir	Verb	Verb+Verb+Pass+Verb+Able+Pos+Aor+A3sg	göster	gösterilebilir
.	Punc	Punc	.	.
Son	Adj	Adj	son	Son
kullanıcıya	Verb	Verb+Pos+Noun+Agt+A3sg+Pnon+Dat	kullan	kullanıcıya
hitap	Noun	Noun+A3sg+Pnon+Nom	hitap	hitap
etmek	Verb	Verb+Pos+Noun+Inf1+A3sg+Pnon+Nom	et	etmek
amacıyla	Noun	Noun+A3sg+P3sg+Ins	amaç	amacıyla
geliştirilmekte	Verb	Verb+Verb+Caus+Verb+Pass+Pos+Prog2+A3sg	geliş	geliştirilmekte
olan	Verb	Verb+Pos+Adj+PresPart	ol	olan
Linux	UnDef	UnDef	Linux	Linux
dağıtımlarda	Noun	Noun+A3pl+Pnon+Loc	dağıtım	dağıtımlarda
;	Punc	Punc	;	;
KDE	UnDef	UnDef	KDE	KDE
,	Punc	Punc	,	,
GNOME	UnDef	UnDef	GNOME	GNOME
,	Punc	Punc	,	,
Xfce	UnDef	UnDef	Xfce	Xfce
,	Punc	Punc	,	,
LXDE	UnDef	UnDef	LXDE	LXDE
gibi	Postp	Postp+PCNom	gibi	gibi
bir	Det	Det	bir	bir
masaüstü	Noun	Noun+A3sg+Pnon+Nom	masaüstü	masaüstü
ortamı	Noun	Noun+A3sg+P3sg+Nom	ortam	ortamı
,	Punc	Punc	,	,
Mozilla	UnDef	UnDef	Mozilla	Mozilla
Firefox	UnDef	UnDef	Firefox	Firefox
,	Punc	Punc	,	,
Chromium	UnDef	UnDef	Chromium	Chromium
gibi	Postp	Postp+PCNom	gibi	gibi
bir	Det	Det	bir	bir
web	Noun	Noun+Prop+A3sg+Pnon+Nom	Web	web
tarayıcı	Noun	Noun+A3sg+Pnon+Nom	tarayıcı	tarayıcı
,	Punc	Punc	,	,
LibreOffice	UnDef	UnDef	LibreOffice	LibreOffice
gibi	Postp	Postp+PCNom	gibi	gibi
bir	Det	Det	bir	bir
ofis	Noun	Noun+A3sg+Pnon+Nom	ofis	ofis
seti	Noun	Noun+A3sg+P3sg+Nom	set	seti
masaüstü	Noun	Noun+A3sg+Pnon+Nom	masaüstü	masaüstü
kullanıcılarının	Verb	Verb+Pos+Noun+Agt+A3pl+P3sg+Gen	kullan	kullanıcılarının
ihtiyaçlarına	Noun	Noun+A3pl+P3sg+Dat	ihtiyaç	ihtiyaçlarına
yönelik	Postp	Postp+PCDat	yönelik	yönelik
çeşitli	Noun	Noun+A3sg+Pnon+Nom+Adj+With	çeşit	çeşitli
gözde	Adj	Adj	gözde	gözde
özgür	Adj	Adj	özgür	özgür
yazılımlar	Noun	Noun+A3pl+Pnon+Nom	yazılım	yazılımlar
paketlenerek	Verb	Verb+Verb+Pass+Pos+Adv+ByDoingSo	paketle	paketlenerek
,	Punc	Punc	,	,
son	Adj	Adj	son	son
kullanıcıya	Verb	Verb+Pos+Noun+Agt+A3sg+Pnon+Dat	kullan	kullanıcıya
sunulmaktadır	Verb	Verb+Verb+Pass+Pos+Prog2+A3sg+Cop+A3sg	sun	sunulmaktadır
.	Punc	Punc	.	.
Linux	UnDef	UnDef	Linux	Linux
dağıtımların	Noun	Noun+A3pl+Pnon+Gen	dağıtım	dağıtımların
,	Punc	Punc	,	,
kullanıcılar	Verb	Verb+Pos+Noun+Agt+A3pl+Pnon+Nom	kullan	kullanıcılar
için	Postp	Postp+PCNom	için	için
asıl	Adj	Adj	asıl	asıl
görünen	Verb	Verb+Pos+Adj+PresPart	görün	görünen
yüzünü	Adj	Adj+Noun+A3sg+P3sg+Acc	yüz	yüzünü
teşkil	Noun	Noun+A3sg+Pnon+Nom	teşkil	teşkil
eden	Verb	Verb+Pos+Adj+PresPart	et	eden
parçası	Noun	Noun+A3sg+P3sg+Nom	parça	parçası
,	Punc	Punc	,	,
dağıtımın	Noun	Noun+A3sg+Pnon+Gen	dağıtım	dağıtımın
kullandığı	Verb	Verb+Pos+Adj+PastPart+P3sg	kullan	kullandığı
masaüstü	Noun	Noun+A3sg+Pnon+Nom	masaüstü	masaüstü
ortamıdır	Noun	Noun+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	ortam	ortamıdır
.	Punc	Punc	.	.
Başta	Noun	Noun+A3sg+Pnon+Loc	baş	Başta
KDE	UnDef	UnDef	KDE	KDE
