lemma	morph_parse	correct_form	frequency
atla	Verb+Verb+Caus+Verb+Pass+Pos+Prog1+Past+A3sg	atlatılıyordu	1
şaşır	Verb+Verb+Caus+Pos+Narr+Cond+A3sg	şaşırtmışsa	1
bil	Verb+Verb+Caus+Pos+Noun+PastPart+A3pl+P3sg+Gen	bildirdiklerinin	1
don	Verb+Verb+Caus+Verb+Pass+Pos+Prog1+A3sg	donduruluyor	1
yakış	Verb+Verb+Caus+Verb+Able+Neg+Prog1+A1sg	yakıştıramıyorum	1
birik	Verb+Verb+Caus+Neg+Noun+Inf2+A3sg+Pnon+Nom	biriktirmeme	1
kısal	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3sg	kısaltacaktır	1
havalan	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+With	havalandırılmalı	1
uy	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Dat	uydurulduğuna	1
karış	Verb+Verb+Caus+Pos+Noun+PastPart+A3pl+P3sg+Dat	karıştırdıklarına	1
uğra	Verb+Verb+Caus+Verb+Able+Pos+Narr+A3pl+Cop+A3sg	uğratabilmişlerdir	1
ayrış	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Acc	ayrıştırıldığını	1
uyu	Verb+Verb+Caus+Verb+Pass+Pos+Prog1+A3sg	uyutuluyor	1
başla	Verb+Verb+Caus+Neg+Noun+PastPart+A3sg+P3sg+Acc	başlatmadığını	1
sus	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Noun+Inf2+A3sg+P3sg+Nom	susturulamaması	1
başla	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Narr+A3sg+Cop+A3sg	başlatılabilmiştir	1
sus	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Acc	susturulduğunu	1
çık	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Ins	Çıkarmasıyla	1
yavaşla	Verb+Verb+Caus+Pos+Prog2+Past+A3sg	yavaşlatmaktaydı	1
dur	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Dat	durdurulduğuna	1
ilerle	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Narr+A3sg+Cop+A3sg	ilerletilememiştir	1
birik	Verb+Verb+Caus+Verb+Pass+Pos+Prog2+A3sg	biriktirilmekte	1
pekiş	Verb+Verb+Caus+Pos+Narr+A3pl+Past	pekiştirmişlerdi	1
ulaş	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+Pnon+Abl	ulaştırıldıktan	1
üre	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3pl+P3sg+Gen	üretilmelerinin	1
çökel	Verb+Verb+Caus+Pos+Past+A3sg	çökeltti	1
tanı	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Dat	tanıtıcıya	1
yavaşla	Verb+Verb+Caus+Verb+Able+Pos+Adj+PresPart	yavaşlatabilen	1
benze	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Loc	benzeticilerde	1
tanı	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3pl+P3sg+Loc	tanıtıldıklarında	1
aşın	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	aşındırıcılık	1
düzel	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Gen	düzeltmelerinin	1
otur	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Acc	oturtulabileceğini	1
ayrış	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Adj+PastPart+P3sg	ayrıştırılabildiği	1
parla	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Dat	parlatılmasına	1
çık	Verb+Verb+Caus+Pos+Neces+Past+A3sg	çıkarmalıydı	1
fırla	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Loc	Fırlatıldığında	1
çalış	Verb+Verb+Caus+Verb+Pass+Neg+Noun+PastPart+A3sg+P3sg+Loc	çalıştırılmadığında	1
bas	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PresPart+Noun+A3pl+Pnon+Nom+Verb+Pres+Cop+A3sg	bastırılanlardır	1
ısla	Verb+Verb+Caus+Neg+Noun+Inf2+A3sg+Pnon+Acc	ıslatmamayı	1
savuş	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Acc	savuşturulabileceğini	1
güçlen	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom	güçlendirilme	1
azal	Verb+Verb+Caus+Verb+Pass+Pos+Noun+FutPart+A3sg+P3sg+Dat	azaltılacağına	1
yanaş	Verb+Verb+Caus+Neg+Past+A3sg	yanaştırmadı	1
yavaşla	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Dat	yavaşlatmasına	1
kay	Verb+Verb+Caus+Verb+Able+Pos+Noun+PastPart+A3pl+P3sg+Acc	kaydırabildiklerini	1
sus	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Ins	susturulmasıyla	1
bekle	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf1+A3sg+Pnon+Nom	bekletilmek	1
değiş	Verb+Verb+Caus+Pos+Adj+PastPart+P3sg	Değiştirdiği	1
benze	Verb+Verb+Caus+Pos+Fut+A3pl+Past	benzeteceklerdi	1
yak	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	yaktırmak	1
dinle	Verb+Verb+Caus+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	dinlettirilir	1
çalış	Verb+Verb+Caus+Verb+Pass+Neg+Adj+PastPart+P3sg	çalıştırılmadığı	1
çık	Verb+Verb+Caus+Verb+Able+Pos+Prog1+A3pl	çıkarabiliyorlar	1
çöker	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Acc	çökertilebileceğini	1
çık	Verb+Verb+Caus+Verb+Pass+Pos+Adj+FutPart+P3pl	çıkarılacakları	1
genişle	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Loc	genişlettiğinde	1
sıkış	Verb+Verb+Caus+Verb+Able+Pos+Desr+Past+A1pl	sıkıştırabilseydik	1
yakış	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	yakıştırmasıdır	1
yücel	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Ins	yüceltmekle	1
kullan	Verb+Verb+Caus+Pos+Imp+A2sg	kullandır	1
birleş	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Acc	birleştiriciyi	1
dönüş	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Nom	dönüştürmeleri	1
otur	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Abl	oturtulduğundan	1
yönel	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Adj+PresPart	yöneltilebilen	1
bastır	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	bastırtılmıştır	1
dolaş	Verb+Verb+Caus+Verb+Pass+Neg+Neces+A3sg+Cop+A3pl	dolaştırılmamalıdırlar	1
yap	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Prog1+Cond+A3sg	yaptırılabiliyorsa	1
çözüş	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	çözüştürülmesi	1
eşle	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Loc	eşletilmesinde	1
zayıfla	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	zayıflatmaktır	1
çık	Verb+Verb+Caus+Verb+Caus+Verb+Pass+Verb+Able+Neg+Adj+PresPart	çıkartılamayan	1
çarpış	Verb+Verb+Caus+Pos+Fut+A3sg	çarpıştıracak	1
yağ	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	yağdırılır	1
yağ	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Aor+A3sg	yağdırılamaz	1
çarpış	Verb+Verb+Caus+Verb+Able+Pos+Prog1+Past+A3sg	çarpıştırabiliyordu	1
yavaşla	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom	Yavaşlatıcısı	1
çarpış	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Loc	çarpıştırıcılarda	1
çarpış	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Nom	çarpıştırıcılar	1
çarpış	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Nom	çarpıştırıcıları	1
çarpış	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Loc	çarpıştırıcıda	1
dolaş	Verb+Verb+Caus+Pos+Fut+A3sg	dolaştıracak	1
yavaşla	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf1+A3sg+Pnon+Nom	yavaşlatabilmek	1
çek	Verb+Verb+Caus+Pos+Noun+PastPart+A3pl+P3sg+Abl	çektirdiklerinden	1
yavaşla	Verb+Verb+Caus+Verb+Able+Pos+Prog1+Past+A3sg	yavaşlatabiliyordu	1
kızış	Verb+Verb+Caus+Pos+Imp+A2sg	Kızıştır	1
yetiş	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PresPart+Noun+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	yetiştirilenidir	1
büyü	Verb+Verb+Caus+Verb+Pass+Pos+Prog1+Cond+A3sg	büyütülüyorsa	1
yumuşa	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PastPart+P3pl	yumuşatıldıkları	1
yerleş	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PresPart+Noun+A3sg+Pnon+Dat	yerleştirilene	1
uyu	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom	uyutması	1
çiftleş	Verb+Verb+Caus+Verb+Pass+Pos+Adv+AfterDoingSo	çiftleştirilip	1
dolaş	Verb+Verb+Caus+Pos+Noun+PastPart+A3pl+P3sg+Acc	dolaştırdıklarını	1
çiftleş	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Nom	çiftleştirilebilmesi	1
dikleş	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	dikleştirilmiştir	1
böl	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	bölmelendirilmiştir	1
inle	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3sg	inletmektedir	1
zayıfla	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Abl	zayıflatmaktan	1
endişelen	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3sg	endişelendirmektedir	1
azal	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Prog2+Past+A3sg	azaltılabilmekteydi	1
yaşa	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Narr+A3sg+Cop+A3sg	yaşatılamamıştır	1
çalış	Verb+Verb+Caus+Verb+Able+Neg+Fut+A3sg+Cop+A3sg	çalıştıramayacaktır	1
sıkış	Verb+Verb+Caus+Neg+Aor+A3sg	sıkıştırmaz	1
oluş	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf1+A3sg+Pnon+Ins	oluşturulmakla	1
sür	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Past+A3sg	sürdürmesiydi	1
çalış	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Acc	çalıştırılabileceğini	1
kapa	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Dat	kapatıldığına	1
açın	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	açındırma	1
oluş	Verb+Verb+Caus+Pos+Narr+A3pl+Cond	oluşturmuşlarsa	1
sin	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3pl	sindirilmişler	1
kapa	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Adj+PastPart+P3sg	kapatılabildiği	1
işit	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Abl	işittirdiğinden	1
yansı	Verb+Verb+Caus+Verb+Able+Pos+Adj+FutPart+P3sg	yansıtabileceği	1
bastır	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	bastırtmıştır	1
genleş	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Loc	genleştirildiğinde	1
genleş	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	Genleştirme	1
değiş	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Ins	değiştirmeleriyle	1
seyret	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	seyrettirilir	1
açın	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	açındırılır	1
atla	Verb+Verb+Caus+Pos+Past+A3pl+Cond	atlattılarsa	1
eğ	Verb+Verb+Caus+Pos+Prog2+A3sg	eğdirmekte	1
üre	Verb+Verb+Caus+Pos+Aor+A1sg	üretirim	1
geliş	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen	geliştirmecilerin	1
art	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Adj+FutPart+P3sg	arttırılabileceği	1
geliş	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Apos+Loc	geliştirme'de	1
geliş	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Loc	geliştirmecilerde	1
çek	Verb+Verb+Caus+Pos+Prog2+A3sg	çektirmekte	1
çek	Verb+Verb+Caus+Neg+Noun+FutPart+A3sg+P3sg+Dat	çektirmeyeceğine	1
bil	Verb+Verb+Caus+Pos+Prog2+A3pl	bildirmekteler	1
yıl	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	yıldırıp	1
gerek	Verb+Verb+Caus+Neg+Adj+PresPart+Noun+A3pl+Pnon+Dat	gerektirmeyenlere	1
otur	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+With	oturtmalı	1
uza	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Loc+Verb+Pres+Cop+A3sg	uzatılabilmesindedir	1
gez	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3pl	gezdirmektedirler	1
güçlen	Verb+Verb+Caus+Verb+Pass+Neg+Past+A3sg	güçlendirilmedi	1
eri	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Abl	erittiğinden	1
az	Verb+Verb+Caus+Pos+Adv+ByDoingSo	azdırarak	1
acı	Verb+Verb+Caus+Pos+Aor+A3pl	acıtırlar	1
damla	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Aor+A3sg	damlatılabilir	1
şapırda	Verb+Verb+Caus+Pos+Adv+ByDoingSo	şapırdatarak	1
heveslen	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3sg	heveslendirecektir	1
yürü	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Cond+A3sg	yürütücüsüyse	1
kavuş	Verb+Verb+Caus+Pos+Fut+Past+A3sg	kavuşturacaktı	1
üre	Verb+Verb+Caus+Verb+Pass+Neg+Narr+Cond+A3sg	üretilmemişse	1
kız	Verb+Verb+Caus+Pos+Adj+PastPart+P3pl	kızdırdıkları	1
teşkilatlan	Verb+Verb+Caus+Pos+Aor+A3pl	teşkilatlandırırlar	1
yanaş	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3pl+P3sg+Nom	yanaştırılmaları	1
otur	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Acc	oturtmalarını	1
başla	Verb+Verb+Caus+Neg+Noun+FutPart+A3sg+P3sg+Acc	başlatmayacağını	1
başla	Verb+Verb+Caus+Pos+Noun+PastPart+A3pl+P3sg+Loc	başlattıklarında	1
ulaş	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Narr+A3sg+Cop+A3sg	ulaştırılabilmiştir	1
kaygılan	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom	kaygılandırması	1
parla	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+Inf2+A3pl+P3sg+Nom	parlatılabilmeleri	1
belirt	Verb+Verb+Caus+Pos+Adj+PresPart	belirtten	1
bağışla	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Acc	bağışlatmayı	1
karış	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	karıştırmaktır	1
meylet	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Ins	meylettirmesiyle	1
kazan	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3pl	kazandırıldılar	1
yaklaş	Verb+Verb+Caus+Neg+Adj+PastPart+P3pl	yaklaştırmadıkları	1
canlan	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+A3sg+P3sg+Nom	canlandıranı	1
fırla	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf3+A3sg+P3sg+Gen	fırlatılışının	1
yüksel	Verb+Verb+Caus+Verb+Caus+Pos+Aor+A3sg	yükselttirir	1
gevşe	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	gevşetip	1
belir	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P1pl+Acc	belirtmemizi	1
dur	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+Pnon+Nom	durdurmalar	1
taçlan	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	Taçlandırıldı	1
çimlen	Verb+Verb+Caus+Verb+Pass+Pos+Adv+AfterDoingSo	çimlendirilip	1
bulan	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	bulandırıp	1
sin	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf1+A3sg+Pnon+Nom	sindirilmek	1
parla	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Acc	parlatmayı	1
kaynaş	Verb+Verb+Caus+Verb+Pass+Pos+Adv+ByDoingSo	kaynaştırılarak	1
yık	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Ins	yıktırmasıyla	1
çık	Verb+Verb+Caus+Verb+Caus+Verb+Pass+Pos+Noun+Inf3+A3sg+P3sg+Acc	çıkartılışını	1
hafifle	Verb+Verb+Caus+Pos+Noun+Inf3+A3sg+P3sg+Nom	hafifletişi	1
ihtiyarla	Verb+Verb+Caus+Pos+Past+A3sg	ihtiyarlattı	1
yüksel	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Abl	yükseltilmesinden	1
çık	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Apos+Gen	çıkarması'nın	1
sıçra	Verb+Verb+Caus+Pos+Adj+PastPart+P3pl	sıçrattıkları	1
gör	Verb+Verb+Caus+Pos+Past+A3sg	gördürdü	1
in	Verb+Verb+Caus+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	indirtmek	1
çık	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Loc+Adj+Rel	Çıkarmasındaki	1
kaldır	Verb+Verb+Caus+Verb+Caus+Pos+Aor+A3sg	kaldırttırır	1
heyecanlan	Verb+Verb+Caus+Pos+Prog2+Past+A3sg	heyecanlandırmaktaydı	1
yönel	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Adj+PresPart	Yöneltilemeyen	1
üre	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+FutPart+A3pl+P3sg+Acc	üretilebileceklerini	1
tanış	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Abl	tanıştırmadan	1
yönel	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Abl	yönelticiden	1
in	Verb+Verb+Caus+Verb+Pass+Pos+Fut+Cond+A3sg	indirilecekse	1
yönel	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Gen	yönelticilerin	1
izle	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	izletilmesi	1
üre	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	Üretildi	1
değiş	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Verb+Past+A3sg	değiştirmeydi	1
sez	Verb+Verb+Caus+Verb+Pass+Pos+Narr+Cond+A3sg	sezdirilmişse	1
hışırda	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	hışırdatıp	1
belir	Verb+Verb+Caus+Neg+Adv+ByDoingSo	belirtmeyerek	1
et	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Abl	ettirilmesinden	1
işle	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3sg	işletecektir	1
genişle	Verb+Verb+Caus+Neg+Narr+A3sg	genişletmemiş	1
ulaş	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Past+A3sg	ulaştırılamadı	1
çık	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Fut+A3sg+Cop+A3sg	çıkarılabilecektir	1
kıl	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+Pnon+Nom	kıldırdık	1
sevin	Verb+Verb+Caus+Pos+Aor+A2pl	sevindirirsiniz	1
hazırla	Verb+Verb+Caus+Verb+Pass+Pos+Fut+A3sg	Hazırlatılacak	1
genişle	Verb+Verb+Caus+Pos+Prog2+Past+A3pl	genişletmekteydiler	1
seslen	Verb+Verb+Caus+Pos+Prog1+A1sg	seslendiriyorum	1
oyna	Verb+Verb+Caus+Verb+Pass+Pos+Narr+Past+A3sg	oynatılmıştı	1
unut	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf1+A3sg+Pnon+Nom	unutturabilmek	1
sus	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PresPart	susturulan	1
dönüş	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P1pl+Dat	dönüştürmemize	1
parla	Verb+Verb+Caus+Pos+Prog1+A2sg	parlatıyorsun	1
bırak	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	bıraktırılmış	1
üre	Verb+Verb+Caus+Verb+Able+Neg+Noun+Inf3+A3sg+P3sg+Nom	üretemeyişi	1
oyna	Verb+Verb+Caus+Verb+Able+Neg+Adj+PastPart+P3sg	oynatamadığı	1
söyle	Verb+Verb+Caus+Pos+Past+A2sg	Söylettin	1
kullan	Verb+Verb+Caus+Verb+Pass+Neg+Noun+Inf2+A3sg+P3sg+Acc	kullandırılmamasını	1
uğraş	Verb+Verb+Caus+Pos+Desr+A3sg	uğraştırsa	1
düzel	Verb+Verb+Caus+Verb+Able+Pos+Prog2+A3sg+Cop+A3sg	düzeltebilmektedir	1
düşün	Verb+Verb+Caus+Verb+Caus+Pos+Fut+A3sg	düşündürtecek	1
canlan	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Loc+Adj+Rel	canlandırmasındaki	1
et	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Gen	ettirebilmesinin	1
et	Verb+Verb+Caus+Verb+Able+Neg+Adv+AfterDoingSo	ettiremeyip	1
şişmanla	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	şişmanlatıcı	1
kan	Verb+Verb+Caus+Verb+Able+Pos+Prog2+A3sg+Cop+A3sg	kandırabilmektedir	1
çalış	Verb+Verb+Caus+Neg+Noun+FutPart+A3sg+P3sg+Acc	çalıştırmayacağını	1
incel	Verb+Verb+Caus+Verb+Able+Pos+Aor+A3sg	inceltebilir	1
yüksel	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+A3pl+P3sg+Nom	yükseltenleri	1
kabar	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	kabartılmıştır	1
onurlan	Verb+Verb+Caus+Verb+Pass+Pos+Prog1+A3pl	onurlandırılıyorlar	1
dokun	Verb+Verb+Caus+Verb+Caus+Neg+Aor+A3sg	dokundurtmaz	1
ver	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	verdirmek	1
büyü	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf3+A3sg+P3sg+Loc	büyütülüşünde	1
sin	Verb+Verb+Caus+Verb+Able+Neg+Narr+A3sg	sindirememiş	1
kapa	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+A3pl+Pnon+Nom	kapatanlar	1
boya	Verb+Verb+Caus+Pos+Noun+FeelLike+A3sg+Pnon+Nom	Boyatası	1
birleş	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Prog2+A3sg	birleştirilebilmekte	1
sür	Verb+Verb+Caus+Neg+Adv+AsLongAs	sürdürmedikçe	1
öl	Verb+Verb+Caus+Pos+Opt+A1pl	öldürelim	1
öl	Verb+Verb+Caus+Verb+Able+Neg+Noun+FutPart+A3sg+P3sg+Abl	öldüremeyeceğinden	1
getir	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Loc	getirttiğinde	1
gerek	Verb+Verb+Caus+Neg+Noun+Inf2+A3sg+P3sg+Dat	gerektirmemesine	1
tara	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Loc	taratıldığında	1
kısal	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+Pnon+Gen	Kısaltmaların	1
kısal	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+Pnon+Loc	Kısaltmalarda	1
kısal	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Loc	kısaltmalarında	1
belir	Verb+Verb+Caus+Neg+Noun+Inf2+A3sg+Pnon+Nom	belirtmeme	1
kuru	Verb+Verb+Caus+Verb+Pass+Pos+Neces+A3sg+Cop+A3sg	kurutulmalıdır	1
damla	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+Pnon+Nom	damlattık	1
damla	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	damlatılmış	1
dal	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+Pnon+Nom	daldırdık	1
tanış	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Loc	tanıştırıldığında	1
ezberle	Verb+Verb+Caus+Pos+Adj+PastPart+P3sg	ezberlettiği	1
bulun	Verb+Verb+Caus+Pos+Prog1+A3sg+Adv+While	bulunduruyorken	1
oku	Verb+Verb+Caus+Pos+Aor+A3pl+Past	okuturlardı	1
sön	Verb+Verb+Caus+Verb+Pass+Neg+Adj+PresPart	söndürülmeyen	1
getir	Verb+Verb+Caus+Verb+Caus+Verb+Pass+Pos+Adv+ByDoingSo	getirttirilerek	1
zehirle	Verb+Verb+Caus+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Acc	zehirlettirildiğini	1
